FID,mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days
5521,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Shawmut,place-smmnl,10390,2,77
5522,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Park Street,place-pktrm,85566,46130,77
5523,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Fields Corner,place-fldcr,38727,11460,77
5524,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Harvard,place-harsq,106292,227207,77
5525,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Porter,place-portr,13569,1169,77
5526,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,JFK/Umass,place-jfk,110424,29899,77
5527,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Quincy Adams,place-qamnl,124,15110,77
5528,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Kendall/MIT,place-knncl,268943,98205,77
5529,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Quincy Center,place-qnctr,264,22753,77
5530,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,North Quincy,place-nqncy,50304,9333,77
5531,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Park Street,place-pktrm,382181,172638,77
5532,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Savin Hill,place-shmnl,516,11504,77
5533,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Porter,place-portr,14448,289150,77
5534,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Shawmut,place-smmnl,103,13169,77
5535,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Quincy Adams,place-qamnl,31378,1842,77
5536,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,South Station,place-sstat,3645,19809,77
5537,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,South Station,place-sstat,34679,19308,77
5538,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Quincy Center,place-qnctr,51042,8702,77
5539,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Wollaston,place-wlsta,12602,153,77
5540,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Wollaston,place-wlsta,961,16452,77
5541,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Savin Hill,place-shmnl,12448,3474,77
5542,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Alewife,place-alfcl,0,25144,77
5543,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_09,NIGHT,Alewife,place-alfcl,603,0,77
5544,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Shawmut,place-smmnl,13901,3620,77
5545,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Andrew,place-andrw,28326,22273,77
5546,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_09,NIGHT,Andrew,place-andrw,1080,2548,77
5547,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,South Station,place-sstat,469317,53492,77
5548,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Ashmont,place-asmnl,103444,0,77
5549,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_09,NIGHT,Ashmont,place-asmnl,0,910,77
5550,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Wollaston,place-wlsta,13217,6792,77
5551,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Alewife,place-alfcl,0,165086,77
5552,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Andrew,place-andrw,20013,11973,77
5553,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Ashmont,place-asmnl,40482,0,77
5554,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Broadway,place-brdwy,32342,9833,77
5555,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Braintree,place-brntn,13484,0,77
5556,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Charles/MGH,place-chmnl,62786,27055,77
5557,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Central,place-cntsq,79696,162964,77
5558,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Davis,place-davis,6037,229692,77
5559,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Downtown Crossing,place-dwnxg,172740,105452,77
5560,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Fields Corner,place-fldcr,18560,7113,77
5561,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Harvard,place-harsq,70628,140972,77
5562,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,JFK/Umass,place-jfk,49491,15390,77
5563,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Kendall/MIT,place-knncl,116818,61766,77
5564,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,North Quincy,place-nqncy,17752,5899,77
5565,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Park Street,place-pktrm,252883,94623,77
5566,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Porter,place-portr,12196,152783,77
5567,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_09,NIGHT,Broadway,place-brdwy,1128,1733,77
5568,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_09,NIGHT,Braintree,place-brntn,0,107,77
5569,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_09,NIGHT,Charles/MGH,place-chmnl,1302,604,77
5570,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_09,NIGHT,Central,place-cntsq,3672,904,77
5571,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_09,NIGHT,Davis,place-davis,1729,39,77
5572,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Broadway,place-brdwy,17757,17991,77
5573,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_09,NIGHT,Downtown Crossing,place-dwnxg,6541,2822,77
5574,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Braintree,place-brntn,96199,0,77
5575,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_09,NIGHT,Fields Corner,place-fldcr,264,6012,77
5576,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Charles/MGH,place-chmnl,4774,105056,77
5577,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_09,NIGHT,Harvard,place-harsq,5108,374,77
5578,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Central,place-cntsq,4272,36905,77
5579,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_09,NIGHT,JFK/Umass,place-jfk,1065,3637,77
5580,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Davis,place-davis,3082,9795,77
5581,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_09,NIGHT,Kendall/MIT,place-knncl,3190,502,77
5582,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Downtown Crossing,place-dwnxg,57229,120148,77
5583,1,Fall 2019,Red,Red Line,0,day_type_01,weekday,time_period_09,NIGHT,North Quincy,place-nqncy,161,2087,77
5584,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Fields Corner,place-fldcr,36814,2905,77
5585,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Harvard,place-harsq,2670,36096,77
5586,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,JFK/Umass,place-jfk,21468,23879,77
5587,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Kendall/MIT,place-knncl,1439,85225,77
5588,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,North Quincy,place-nqncy,41220,2995,77
5589,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Park Street,place-pktrm,32535,102787,77
5590,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Porter,place-portr,1744,9205,77
5591,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Quincy Adams,place-qamnl,42476,5446,77
5592,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Quincy Center,place-qnctr,59614,1332,77
5593,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Savin Hill,place-shmnl,13031,833,77
5594,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Shawmut,place-smmnl,20852,1131,77
5595,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,South Station,place-sstat,68307,75200,77
5596,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Wollaston,place-wlsta,27854,762,77
5597,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Alewife,place-alfcl,0,96646,77
5598,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Andrew,place-andrw,102423,30032,77
5599,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Ashmont,place-asmnl,241181,0,77
5600,1,Fall 2019,Red,Red Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Broadway,place-brdwy,112013,50212,77
5601,1,Fall 2018,Blue,Blue Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Government Center,place-gover,42421,289,5
5602,1,Fall 2018,Blue,Blue Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Maverick,place-mvbcl,5564,28941,5
5603,1,Fall 2018,Blue,Blue Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Orient Heights,place-orhte,1193,9580,5
5604,1,Fall 2018,Blue,Blue Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Revere Beach,place-rbmnl,196,10755,5
5605,1,Fall 2018,Blue,Blue Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Suffolk Downs,place-sdmnl,168,1501,5
5606,1,Fall 2018,Blue,Blue Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,State Street,place-state,29908,882,5
5607,1,Fall 2018,Blue,Blue Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Wood Island,place-wimnl,735,5699,5
5608,1,Fall 2018,Blue,Blue Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Wonderland,place-wondl,0,16988,5
5609,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Assembly,place-astao,315,184,19
5610,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Back Bay,place-bbsta,137,3297,19
5611,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Community College,place-ccmnl,751,579,19
5612,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Chinatown,place-chncl,58,1307,19
5613,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Downtown Crossing,place-dwnxg,1262,7525,19
5614,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Suffolk Downs,place-sdmnl,1186,181,19
5615,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Airport,place-aport,1752,6649,19
5616,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Community College,place-ccmnl,1709,281,19
5617,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_09,NIGHT,Wood Island,place-wimnl,144,30,19
5618,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Community College,place-ccmnl,10619,12279,19
5619,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Oak Grove,place-ogmnl,7280,0,19
5620,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Beachmont,place-bmmnl,532,12334,19
5621,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Forest Hills,place-forhl,0,2336,19
5622,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Green Street,place-grnst,40,205,19
5623,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Haymarket,place-haecl,1413,1196,19
5624,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Jackson Square,place-jaksn,82,400,19
5625,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Massachusetts Ave.,place-masta,157,868,19
5626,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Malden Center,place-mlmnl,7496,15,19
5627,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,North Station,place-north,157,3412,19
5628,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Oak Grove,place-ogmnl,3211,0,19
5629,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Roxbury Crossing,place-rcmnl,53,736,19
5630,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Ruggles,place-rugg,91,2510,19
5631,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Stony Brook,place-sbmnl,52,187,19
5632,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,State Street,place-state,3210,2769,19
5633,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Sullivan Square,place-sull,6735,538,19
5634,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Tufts Medical Center,place-tumnl,213,1855,19
5635,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Wellington,place-welln,4608,123,19
5636,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Assembly,place-astao,1972,737,19
5637,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Back Bay,place-bbsta,1208,12805,19
5638,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Community College,place-ccmnl,2649,2387,19
5639,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Chinatown,place-chncl,267,4237,19
5640,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Downtown Crossing,place-dwnxg,7235,25472,19
5641,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Forest Hills,place-forhl,0,7389,19
5642,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Green Street,place-grnst,123,1134,19
5643,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Haymarket,place-haecl,4935,4966,19
5644,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Jackson Square,place-jaksn,1140,1510,19
5645,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Massachusetts Ave.,place-masta,768,3443,19
5646,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Malden Center,place-mlmnl,20013,91,19
5647,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,North Station,place-north,5773,8799,19
5648,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Oak Grove,place-ogmnl,19969,0,19
5649,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Roxbury Crossing,place-rcmnl,551,4640,19
5650,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Ruggles,place-rugg,1156,12378,19
5651,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Stony Brook,place-sbmnl,253,601,19
5652,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,State Street,place-state,17571,7988,19
5653,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Sullivan Square,place-sull,10727,1630,19
5654,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Tufts Medical Center,place-tumnl,774,9128,19
5655,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_02,EARLY_AM,Wellington,place-welln,12539,286,19
5656,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Assembly,place-astao,12353,2963,19
5657,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Back Bay,place-bbsta,6955,82682,19
5658,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Aquarium,place-aqucl,1523,3707,19
5659,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Chinatown,place-chncl,1896,20143,19
5660,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Chinatown,place-chncl,3461,697,19
5661,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Bowdoin,place-bomnl,6294,0,19
5662,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,State Street,place-state,776,37050,19
5663,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Roxbury Crossing,place-rcmnl,8728,9385,19
5664,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Downtown Crossing,place-dwnxg,37037,104850,19
5665,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Beachmont,place-bmmnl,502,1447,19
5666,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Wood Island,place-wimnl,5408,673,19
5667,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Downtown Crossing,place-dwnxg,11498,6048,19
5668,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Government Center,place-gover,55887,343,19
5669,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_09,NIGHT,Wonderland,place-wondl,209,0,19
5670,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Forest Hills,place-forhl,0,13221,19
5671,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Maverick,place-mvbcl,5486,41356,19
5672,1,Fall 2018,Blue,Blue Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Airport,place-aport,24995,4836,5
5673,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Wonderland,place-wondl,11658,0,19
5674,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Green Street,place-grnst,87,3156,19
5675,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Bowdoin,place-bomnl,1090,0,19
5676,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Orient Heights,place-orhte,1065,14527,19
5677,1,Fall 2018,Blue,Blue Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Aquarium,place-aqucl,7532,16628,5
5678,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Forest Hills,place-forhl,0,16724,19
5679,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Airport,place-aport,17541,2593,19
5680,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Ruggles,place-rugg,9398,23328,19
5681,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Haymarket,place-haecl,4022,1262,19
5682,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_03,AM_PEAK,Government Center,place-gover,9082,117,19
5683,1,Fall 2018,Blue,Blue Line,1,day_type_01,weekday,time_period_07,EVENING,Revere Beach,place-rbmnl,193,12900,19
5684,1,Fall 2018,Blue,Blue Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Beachmont,place-bmmnl,8940,785,5
5685,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_03,AM_PEAK,Green Street,place-grnst,430,3959,19
5686,1,Fall 2018,Blue,Blue Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Aquarium,place-aqucl,8151,7480,19
5687,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Stony Brook,place-sbmnl,635,10425,19
5688,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,State Street,place-state,29379,14063,19
5689,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Sullivan Square,place-sull,19730,2362,19
5690,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Tufts Medical Center,place-tumnl,7111,10500,19
5691,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Wellington,place-welln,11516,859,19
5692,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Assembly,place-astao,18142,1691,19
5693,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Back Bay,place-bbsta,30219,39686,19
5694,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Community College,place-ccmnl,17788,4135,19
5695,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Chinatown,place-chncl,9051,7480,19
5696,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Downtown Crossing,place-dwnxg,77071,52402,19
5697,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Forest Hills,place-forhl,0,83377,19
5698,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Green Street,place-grnst,1092,23181,19
5699,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Haymarket,place-haecl,25003,10477,19
5700,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Jackson Square,place-jaksn,3040,28660,19
5701,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Massachusetts Ave.,place-masta,12260,20032,19
5702,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Malden Center,place-mlmnl,20950,984,19
5703,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,North Station,place-north,33169,10542,19
5704,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Oak Grove,place-ogmnl,9131,0,19
5705,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Roxbury Crossing,place-rcmnl,7782,17775,19
5706,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Ruggles,place-rugg,16285,30744,19
5707,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Stony Brook,place-sbmnl,975,27136,19
5708,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,State Street,place-state,50826,14642,19
5709,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Sullivan Square,place-sull,24808,3342,19
5710,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Tufts Medical Center,place-tumnl,13977,9799,19
5711,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_06,PM_PEAK,Wellington,place-welln,15338,820,19
5712,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Assembly,place-astao,7561,933,19
5713,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Back Bay,place-bbsta,19831,14176,19
5714,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Community College,place-ccmnl,11471,1326,19
5715,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Chinatown,place-chncl,9368,3526,19
5716,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Downtown Crossing,place-dwnxg,46680,23999,19
5717,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Forest Hills,place-forhl,0,46119,19
5718,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Green Street,place-grnst,456,14687,19
5719,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Haymarket,place-haecl,12746,4895,19
5720,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Jackson Square,place-jaksn,1898,18533,19
5721,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Massachusetts Ave.,place-masta,9035,10665,19
5722,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Malden Center,place-mlmnl,11369,880,19
5723,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,North Station,place-north,11571,5101,19
5724,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Oak Grove,place-ogmnl,4752,0,19
5725,1,Fall 2018,Orange,Orange Line,0,day_type_01,weekday,time_period_07,EVENING,Roxbury Crossing,place-rcmnl,3827,10581,19
